,player_name,p_throws,pitch_type,n_pitches,velo,pfx_x,pfx_z,RV,RV/100,xRV,xRV/100
845,"Fulmer, Carson",R,FC,106.0,86.6,-4.73,1.34,0.6509999999999999,0.61,1.834,1.73
846,"Gallen, Zac",R,FC,175.0,90.3,-3.21,10.7,9.407,5.38,6.812999999999999,3.89
847,"Gant, John",R,FC,385.0,85.4,-1.75,5.9,12.42,3.23,20.023,5.2
848,"Garcia, Luis",R,FC,565.0,86.1,-5.69,5.22,-3.7950000000000013,-0.67,6.479,1.15
849,"Garza Jr., Ralph",R,FC,42.0,89.8,-1.87,11.55,0.8909999999999999,2.12,1.2040000000000002,2.87
850,"Garza, Justin",R,FC,147.0,89.8,-2.85,6.82,7.936000000000001,5.4,6.356,4.32
851,"Gibson, Kyle",R,FC,428.0,89.5,-1.7,8.12,9.512,2.22,12.771,2.98
852,"Godley, Zack",R,FC,36.0,88.5,0.72,7.75,1.5750000000000002,4.38,2.254,6.26
853,"González, Chi Chi",R,FC,154.0,87.8,-2.55,4.37,9.848,6.39,11.432,7.420000000000001
854,"Graterol, Brusdar",R,FC,39.0,95.3,-1.94,6.34,4.492,11.52,4.941,12.67
855,"Gray, Sonny",R,FC,116.0,83.9,-5.51,-3.32,0.08500000000000017,0.07,2.72,2.34
856,"Greene, Shane",R,FC,138.0,87.4,-5.08,8.44,4.268000000000001,3.09,8.988,6.51
857,"Harris, Will",R,FC,105.0,90.1,-3.52,13.63,3.16,3.01,3.421,3.26
858,"Hatch, Thomas",R,FC,32.0,85.0,-5.38,2.57,-0.05799999999999996,-0.18,0.3530000000000001,1.1
859,"Helsley, Ryan",R,FC,278.0,88.2,-3.31,5.26,2.661000000000001,0.96,8.934,3.21
860,"Hendrix, Ryan",R,FC,2.0,95.3,1.56,9.66,-0.016,-0.8,0.06899999999999999,3.45
861,"Hicks, Jordan",R,FC,53.0,87.1,-6.36,2.28,-1.6869999999999998,-3.1800000000000006,0.8730000000000001,1.6499999999999997
862,"Honeywell Jr, Brent",R,FC,20.0,86.3,-7.94,5.14,-0.644,-3.22,-0.17099999999999999,-0.85
863,"Howard, Spencer",R,FC,131.0,87.9,-3.1,6.58,9.747,7.44,8.029,6.13
864,"Hunter, Tommy",R,FC,46.0,89.6,-3.76,10.58,1.9950000000000003,4.34,2.09,4.54
865,"Jansen, Kenley",R,FC,616.0,92.5,-7.4,17.34,15.362000000000004,2.49,33.18,5.39
866,"Jefferies, Daulton",R,FC,31.0,91.3,3.65,9.93,0.5130000000000001,1.65,1.838,5.93
867,"Junis, Jakob",R,FC,108.0,88.8,-1.05,8.34,8.063,7.47,7.431,6.88
868,"Kelly, Merrill",R,FC,333.0,90.9,1.63,12.81,11.195,3.3599999999999994,14.936,4.49
869,"Kennedy, Ian",R,FC,34.0,84.2,-6.01,0.9,-3.037,-8.93,-1.569,-4.61
870,"Kluber, Corey",R,FC,363.0,87.6,-3.76,7.47,18.387,5.07,21.459,5.91
871,"Knehr, Reiss",R,FC,78.0,88.5,-2.37,5.62,4.521,5.8,4.484,5.75
872,"Koerner, Brody",R,FC,13.0,86.9,-2.33,8.04,1.499,11.53,1.465,11.27
873,"Krehbiel, Joey",R,FC,56.0,87.5,-7.03,4.87,2.6729999999999996,4.7700000000000005,4.771,8.52
874,"Kremer, Dean",R,FC,207.0,87.2,-4.03,8.77,8.923,4.31,9.0,4.35
875,"Lakins Sr., Travis",R,FC,191.0,91.3,-3.83,9.17,13.888000000000002,7.27,12.44,6.509999999999999
876,"Lange, Alex",R,FC,1.0,89.2,4.08,3.72,-0.004,-0.4,-0.008,-0.8
877,"Leone, Dominic",R,FC,199.0,90.1,-3.92,5.53,7.611000000000001,3.82,4.159,2.09
878,"Lindblom, Josh",R,FC,55.0,86.1,-2.96,9.99,7.104,12.92,5.34,9.71
879,"Lorenzen, Michael",R,FC,141.0,92.0,-1.16,7.05,6.179,4.38,7.956999999999999,5.64
880,"Lyles, Jordan",R,FC,84.0,86.3,-5.62,1.36,3.7910000000000004,4.51,5.942,7.07
881,"Lynn, Lance",R,FC,775.0,88.7,-2.71,4.84,6.757999999999998,0.87,16.756,2.16
882,"López, Pablo",R,FC,225.0,91.6,2.07,9.11,9.248,4.11,11.244,5.0
883,"Marte, Jose",R,FC,10.0,87.5,-6.88,1.58,-0.337,-3.37,0.046,0.4600000000000001
884,"Martin, Chris",R,FC,123.0,90.9,-2.76,5.32,1.8629999999999998,1.51,5.055,4.11
885,"Martinez, Seth",R,FC,17.0,79.1,-11.58,5.37,1.2389999999999999,7.29,1.629,9.58
886,"Martínez, Carlos",R,FC,272.0,90.6,1.41,9.15,21.269000000000002,7.82,27.857,10.24
887,"Maton, Nick",R,FC,1.0,87.0,4.56,15.96,-0.149,-14.9,-0.065,-6.5
888,"Maton, Phil",R,FC,85.0,88.0,-6.35,2.22,3.241,3.81,2.968,3.49
889,"May, Dustin",R,FC,68.0,93.0,-0.77,5.73,0.5400000000000001,0.79,1.148,1.69
890,"Mayers, Mike",R,FC,373.0,91.2,1.27,11.81,20.38,5.46,18.946,5.08
891,"Mazza, Chris",R,FC,145.0,87.1,-1.68,7.95,10.626999999999999,7.329999999999999,10.991,7.579999999999999
892,"McCullers Jr., Lance",R,FC,40.0,89.8,-2.92,5.98,-0.9870000000000001,-2.47,0.616,1.54
893,"McHugh, Collin",R,FC,320.0,87.5,-2.77,7.63,9.507,2.97,11.57,3.62
894,"Mejía, Francisco",R,FC,1.0,85.0,1.08,16.44,0.707,70.7,0.148,14.8
895,"Melancon, Mark",R,FC,658.0,92.0,-0.94,10.52,22.505,3.4200000000000004,28.088000000000005,4.27
896,"Miller, Shelby",R,FC,61.0,88.7,-1.93,6.97,2.0370000000000004,3.34,4.003,6.56
897,"Mitchell, Bryan",R,FC,13.0,87.0,-4.14,4.63,-0.19700000000000004,-1.52,0.15799999999999997,1.22
898,"Morgan, Eli",R,FC,15.0,86.7,5.14,17.41,3.682,24.55,3.879,25.86
899,"Morton, Charlie",R,FC,255.0,87.5,-2.47,3.79,10.9,4.27,14.216,5.57
900,"Musgrove, Joe",R,FC,555.0,90.7,-1.65,8.42,34.319,6.18,35.972,6.48
901,"Neidert, Nick",R,FC,1.0,85.6,-4.92,6.24,0.025,2.5,0.054,5.4
902,"Nola, Aaron",R,FC,46.0,86.7,-0.98,7.5,2.822,6.130000000000001,3.5129999999999995,7.64
903,"Odorizzi, Jake",R,FC,185.0,86.8,-2.9,10.58,8.386,4.53,10.197000000000001,5.51
904,"Ohtani, Shohei",R,FC,247.0,86.9,-3.61,4.06,14.931000000000001,6.04,16.426,6.65
905,"Ottavino, Adam",R,FC,19.0,87.3,-3.69,7.17,4.546,23.93,3.208,16.88
906,"Overton, Connor",R,FC,4.0,89.8,0.66,14.22,1.563,39.07,0.203,5.08
907,"Pagán, Emilio",R,FC,414.0,86.4,-2.8,3.18,-0.5930000000000004,-0.14,8.034,1.94
908,"Parker, Blake",R,FC,79.0,88.9,-3.67,9.76,2.264,2.87,5.295,6.700000000000001
909,"Peterson, Jace",R,FC,1.0,85.0,5.16,13.44,-0.149,-14.9,-0.036,-3.6
910,"Petit, Yusmeiro",R,FC,250.0,84.5,1.11,17.11,16.098,6.44,27.924,11.17
911,"Phelps, David",R,FC,56.0,90.4,0.76,15.13,-0.683,-1.22,0.852,1.52
912,"Plutko, Adam",R,FC,334.0,87.7,-2.85,10.16,31.048000000000002,9.3,22.3,6.68
913,"Ponce de Leon, Daniel",R,FC,65.0,89.2,-0.47,11.08,1.0150000000000001,1.56,1.936,2.98
914,"Ponce, Cody",R,FC,134.0,89.4,-3.67,7.56,7.521,5.61,7.573,5.65
915,"Quantrill, Cal",R,FC,585.0,88.4,-2.55,6.18,7.902,1.35,13.813,2.36
916,"Ramos, AJ",R,FC,10.0,86.5,-1.94,11.36,-0.215,-2.15,0.48500000000000004,4.85
917,"Ramírez, Erasmo",R,FC,178.0,88.9,-2.53,10.99,2.236,1.26,4.198,2.36
918,"Rea, Colin",R,FC,26.0,86.1,-2.45,7.41,-0.8430000000000001,-3.24,-0.11599999999999998,-0.45000000000000007
919,"Robertson, David",R,FC,153.0,92.1,-1.14,18.32,4.795,3.13,4.186,2.74
920,"Rodriguez, Jefry",R,FC,2.0,94.8,-1.68,13.74,0.5030000000000001,25.15,0.40399999999999997,20.2
921,"Rucker, Michael",R,FC,135.0,89.2,-3.74,4.49,2.423,1.79,0.5540000000000002,0.41
922,"Sadler, Casey",R,FC,236.0,88.2,-3.72,5.35,7.011,2.97,9.233,3.91
923,"Sampson, Adrian",R,FC,17.0,86.6,-0.0,3.15,0.31299999999999994,1.84,-0.04699999999999996,-0.28
924,"Scherzer, Max",R,FC,256.0,90.2,1.02,8.93,6.6129999999999995,2.58,9.77,3.82
925,"Scrubb, Andre",R,FC,191.0,93.9,-4.04,15.24,11.968000000000002,6.27,17.575,9.2
926,"Severino, Luis",R,FC,3.0,92.7,1.08,13.4,0.6859999999999999,22.87,0.228,7.599999999999999
927,"Shaw, Bryan",R,FC,1063.0,92.8,-4.66,6.38,28.854000000000003,2.71,41.388,3.8899999999999997
928,"Smith, Drew",R,FC,193.0,87.9,-6.67,4.35,7.924,4.11,8.613,4.46
929,"Smith, Riley",R,FC,107.0,84.2,-0.07,6.23,6.061000000000001,5.66,7.077,6.609999999999999
930,"Solomon, Peter",R,FC,32.0,86.8,-0.4,6.19,2.14,6.69,2.945,9.2
931,"Spitzbarth, Shea",R,FC,2.0,91.6,-8.94,19.32,-0.004,-0.2,0.382,19.1
932,"Stammen, Craig",R,FC,289.0,89.1,-0.42,9.99,-1.3440000000000005,-0.4699999999999999,6.677,2.31
933,"Stewart, Kohl",R,FC,92.0,88.2,-4.0,6.8,3.1060000000000003,3.38,2.9840000000000004,3.2400000000000007
934,"Stock, Robert",R,FC,22.0,85.1,-3.57,7.69,-0.8320000000000001,-3.78,0.423,1.9199999999999997
935,"Stroman, Marcus",R,FC,418.0,89.9,-2.01,4.88,12.209,2.92,24.193,5.789999999999999
936,"Strop, Pedro",R,FC,14.0,86.0,-5.08,4.09,0.04700000000000012,0.34,0.658,4.7
937,"Suero, Wander",R,FC,572.0,92.0,-1.63,13.67,17.725,3.1,26.859,4.7
938,"Tapia, Domingo",R,FC,9.0,91.3,-4.01,5.12,0.1380000000000001,1.53,0.232,2.58
939,"Thompson, Keegan",R,FC,262.0,89.7,-4.95,5.5,15.870000000000003,6.06,5.994,2.29
940,"Thompson, Ryan",R,FC,23.0,81.0,-3.16,6.65,-0.2830000000000001,-1.23,2.311,10.05
941,"Thompson, Zach",R,FC,419.0,87.1,-3.78,5.44,8.196,1.96,17.668,4.22
942,"Thornton, Trent",R,FC,191.0,90.0,-2.67,9.37,7.555999999999999,3.96,8.532,4.47
943,"Tomlin, Josh",R,FC,381.0,86.0,-3.46,10.72,25.604,6.719999999999999,27.207,7.139999999999999
944,"Treinen, Blake",R,FC,326.0,93.3,-0.34,8.31,12.386000000000001,3.8,16.297,5.0
945,"Trivino, Lou",R,FC,206.0,93.0,3.13,9.63,12.051,5.85,16.467,7.99
946,"Turnbull, Spencer",R,FC,23.0,92.6,-1.81,10.79,-0.5619999999999999,-2.44,0.344,1.5
947,"Underwood Jr., Duane",R,FC,11.0,90.4,1.2,9.47,0.3009999999999999,2.74,0.2720000000000001,2.47
948,"Vincent, Nick",R,FC,74.0,86.3,-4.81,8.32,1.1410000000000002,1.54,1.126,1.52
949,"Voth, Austin",R,FC,139.0,90.2,-3.37,7.3,0.27600000000000013,0.2,1.389,1.0
950,"Wacha, Michael",R,FC,489.0,89.1,-2.22,9.77,43.613,8.92,45.31,9.27
951,"Wade, Konner",R,FC,76.0,87.6,2.44,11.22,0.6709999999999998,0.8799999999999999,3.904,5.14
952,"Wainwright, Adam",R,FC,672.0,84.9,-6.36,6.48,36.797,5.48,37.166,5.53
953,"Wantz, Andrew",R,FC,139.0,88.3,-5.35,5.63,6.357,4.57,6.631,4.77
954,"Watkins, Spenser",R,FC,296.0,86.7,-5.6,7.48,17.844,6.03,10.295,3.4799999999999995
955,"Weaver, Luke",R,FC,68.0,87.4,-3.45,10.04,-1.607,-2.36,2.507,3.69
956,"Webb, Logan",R,FC,28.0,91.4,1.92,6.25,0.44399999999999995,1.59,1.949,6.96
957,"Weber, Ryan",R,FC,3.0,85.7,1.96,5.92,-0.022000000000000002,-0.73,0.09700000000000002,3.23
958,"Wick, Rowan",R,FC,23.0,92.0,-5.67,10.66,1.3130000000000002,5.710000000000001,0.3969999999999999,1.73
959,"Williams, Devin",R,FC,14.0,82.4,-7.27,3.15,-0.29400000000000004,-2.1,0.45200000000000007,3.23
960,"Winkler, Dan",R,FC,524.0,91.2,-0.55,12.27,24.009,4.58,27.618000000000002,5.27
961,"Wittgren, Nick",R,FC,101.0,88.2,-3.89,6.43,4.767,4.72,4.345000000000001,4.3
962,"Wojciechowski, Asher",R,FC,14.0,86.7,-2.71,6.45,1.389,9.92,0.888,6.339999999999999
963,"Workman, Brandon",R,FC,71.0,87.0,-1.56,6.22,3.8520000000000003,5.43,6.787,9.56
964,"Yajure, Miguel",R,FC,41.0,87.1,-1.88,9.57,4.452,10.86,3.72,9.07
965,"Yamamoto, Jordan",R,FC,30.0,86.9,-1.92,6.57,3.0989999999999998,10.33,3.663,12.21
966,"Zeuch, T.J.",R,FC,40.0,87.1,-0.53,7.25,2.2220000000000004,5.56,2.638,6.6
967,"de Geus, Brett",R,FC,226.0,88.4,1.19,5.54,11.681000000000001,5.17,16.303,7.21
968,"Abad, Fernando",L,FC,16.0,82.6,3.38,2.74,0.7799999999999998,4.87,0.8600000000000001,5.38
969,"Alexander, Tyler",L,FC,581.0,86.2,3.67,8.45,20.644,3.5499999999999994,20.649,3.5499999999999994
970,"Allard, Kolby",L,FC,507.0,86.3,2.39,6.0,29.904,5.9,24.926,4.92
971,"Alvarado, José",L,FC,170.0,94.1,1.26,5.1,-12.348000000000003,-7.260000000000001,-5.499,-3.23
972,"Anderson, Brett",L,FC,117.0,85.7,0.69,9.45,3.5529999999999995,3.04,5.763,4.93
973,"Anderson, Tyler",L,FC,702.0,85.0,2.15,9.75,24.426,3.48,36.649,5.22
974,"Banda, Anthony",L,FC,6.0,85.4,-0.54,3.38,0.16799999999999993,2.7999999999999994,0.224,3.73
975,"Benjamin, Wes",L,FC,125.0,85.5,3.07,5.47,4.756,3.8,5.002000000000001,4.0
976,"Bleier, Richard",L,FC,158.0,87.2,1.05,5.37,0.4079999999999997,0.26,0.08599999999999997,0.05
977,"Bruihl, Justin",L,FC,148.0,88.2,3.17,6.94,3.9670000000000005,2.68,5.16,3.4899999999999998
978,"Buchter, Ryan",L,FC,33.0,86.7,1.95,8.99,1.355,4.11,2.034,6.16
979,"Bumgarner, Madison",L,FC,784.0,86.0,2.85,8.13,29.474000000000004,3.76,36.979,4.72
980,"Bummer, Aaron",L,FC,74.0,88.1,1.51,1.46,1.473,1.9899999999999998,2.896,3.9100000000000006
981,"Corbin, Patrick",L,FC,8.0,85.9,1.47,6.45,-0.20800000000000002,-2.6,0.353,4.41
982,"Cortes, Nestor",L,FC,359.0,85.4,5.25,6.53,19.162000000000003,5.34,22.805,6.3500000000000005
983,"Detwiler, Ross",L,FC,325.0,85.2,0.42,4.94,2.6709999999999994,0.82,8.715,2.68
984,"Enns, Dietrich",L,FC,133.0,85.8,3.57,2.73,-2.4560000000000004,-1.85,-0.855,-0.64
985,"Fleming, Josh",L,FC,440.0,86.3,-0.51,6.86,13.544,3.08,16.926,3.85
986,"Fry, Jace",L,FC,31.0,84.8,1.99,-1.51,3.563,11.49,3.416,11.02
987,"Gilbert, Tyler",L,FC,271.0,86.3,1.86,10.37,5.098000000000001,1.88,9.722,3.59
988,"Gonsalves, Stephen",L,FC,2.0,93.9,2.28,18.18,-0.202,-10.1,0.12,6.0
989,"Gonzales, Marco",L,FC,327.0,85.5,-2.88,13.48,14.898,4.56,18.926,5.79
990,"Hardy, Blaine",L,FC,15.0,85.7,1.68,10.47,0.841,5.61,1.062,7.08
991,"Hill, Rich",L,FC,67.0,83.8,1.84,10.12,2.159,3.22,3.709,5.54
992,"Kay, Anthony",L,FC,70.0,88.0,1.93,4.23,-1.5050000000000001,-2.15,1.459,2.08
993,"Keuchel, Dallas",L,FC,663.0,85.1,1.72,7.89,41.335,6.230000000000001,37.921,5.72
994,"Kikuchi, Yusei",L,FC,896.0,91.3,-0.04,9.53,74.101,8.27,72.278,8.07
995,"King, John",L,FC,68.0,87.3,-1.42,7.9,1.4349999999999998,2.11,3.593,5.28
996,"Krol, Ian",L,FC,3.0,87.0,-3.44,7.6,-0.19299999999999998,-6.43,0.4120000000000001,13.729999999999999
997,"Lauer, Eric",L,FC,335.0,90.3,-3.99,12.25,22.875,6.830000000000001,24.031,7.169999999999999
998,"LeBlanc, Wade",L,FC,222.0,85.0,0.09,10.36,7.758,3.49,11.096,5.0
999,"Lester, Jon",L,FC,609.0,86.4,1.78,10.57,26.011000000000003,4.27,32.304,5.3
1000,"Loup, Aaron",L,FC,274.0,84.7,1.07,1.3,8.49,3.1,14.689,5.36
1001,"Lucchesi, Joey",L,FC,21.0,90.8,-6.95,15.91,3.3689999999999998,16.04,2.758,13.13
1002,"Luetge, Lucas",L,FC,765.0,88.3,4.8,7.39,26.24,3.43,32.577,4.26
1003,"Miley, Wade",L,FC,1204.0,85.4,3.97,6.91,64.483,5.36,62.995,5.23
1004,"Minter, A.J.",L,FC,386.0,89.0,5.13,3.94,7.864999999999998,2.04,16.298,4.22
1005,"Misiewicz, Anthony",L,FC,297.0,88.7,0.56,7.56,17.565,5.91,25.131,8.46
1006,"Montgomery, Jordan",L,FC,355.0,87.3,0.35,8.69,14.935,4.21,17.851,5.03
1007,"Moore, Matt",L,FC,108.0,89.5,-2.0,14.07,6.9750000000000005,6.46,7.821999999999999,7.240000000000001
1008,"Morimando, Shawn",L,FC,60.0,87.2,0.78,9.76,4.441999999999999,7.4,2.751,4.58
1009,"Nelson, Kyle",L,FC,73.0,88.9,4.68,7.46,2.884,3.95,5.808,7.960000000000001
1010,"Newcomb, Sean",L,FC,170.0,87.5,4.15,0.18,-3.7390000000000008,-2.2,0.962,0.57
1011,"Nolin, Sean",L,FC,118.0,82.3,4.05,5.38,0.7519999999999999,0.64,4.901,4.15
1012,"Osich, Josh",L,FC,150.0,87.2,1.95,5.73,6.641,4.43,3.751,2.5
1013,"Paxton, James",L,FC,7.0,86.1,1.05,4.63,-0.47400000000000003,-6.7700000000000005,-0.038,-0.54
1014,"Price, David",L,FC,238.0,88.9,-0.64,8.26,2.5750000000000006,1.08,7.837,3.29
1015,"Pérez, Martín",L,FC,539.0,89.6,-0.58,11.04,40.76,7.56,50.636,9.39
1016,"Raley, Brooks",L,FC,278.0,87.7,4.16,7.04,8.012,2.88,10.325,3.7099999999999995
1017,"Ramirez, Nick",L,FC,55.0,87.7,-3.21,10.38,0.48999999999999994,0.89,1.984,3.61
1018,"Rodriguez, Eduardo",L,FC,482.0,88.3,1.89,8.6,20.172,4.19,18.15,3.77
1019,"Romero, JoJo",L,FC,3.0,87.3,2.72,5.08,-0.027,-0.9,0.09100000000000001,3.03
1020,"Ryan, Kyle",L,FC,49.0,86.5,2.94,6.81,1.2619999999999998,2.58,4.15,8.47
1021,"Ryu, Hyun Jin",L,FC,676.0,86.3,-0.42,8.33,14.574999999999998,2.16,19.024,2.81
1022,"Skubal, Tarik",L,FC,8.0,94.2,-2.14,17.49,-0.515,-6.44,0.46299999999999997,5.79
1023,"Smyly, Drew",L,FC,243.0,87.6,-3.52,11.09,8.869,3.65,12.287,5.06
1024,"Wilson, Justin",L,FC,214.0,89.5,3.61,11.59,4.801,2.24,11.053,5.16
1025,"Yarbrough, Ryan",L,FC,996.0,81.9,2.12,6.4,51.915,5.21,69.082,6.94
1026,"Young, Alex",L,FC,191.0,86.0,0.71,9.18,17.199,9.0,14.14,7.4
1027,"Zerpa, Angel",L,FC,1.0,88.5,-0.84,15.24,0.025,2.5,0.028,2.8
1028,"Álvarez, José",L,FC,36.0,85.8,1.96,9.85,-0.8400000000000002,-2.33,0.27699999999999997,0.77
1029,"Abreu, Albert",R,SI,212.0,98.0,15.33,13.27,10.675000000000002,5.04,13.896,6.55
1030,"Abreu, Bryan",R,SI,2.0,96.0,14.16,14.94,-0.011,-0.55,0.03,1.5
1031,"Adon, Joan",R,SI,1.0,97.2,14.76,15.48,0.001,0.1,0.095,9.5
1032,"Alaniz, R.J.",R,SI,37.0,92.8,16.89,9.92,-0.012999999999999776,-0.04,0.214,0.58
1033,"Alcala, Jorge",R,SI,52.0,97.2,16.54,10.27,2.076,3.99,4.156,7.99
1034,"Alcantara, Sandy",R,SI,874.0,97.6,17.27,7.34,44.473,5.09,45.79800000000001,5.24
1035,"Almonte, Yency",R,SI,30.0,93.4,12.7,6.86,6.063000000000001,20.21,3.108,10.359999999999998
1036,"Alzolay, Adbert",R,SI,528.0,93.8,15.03,12.09,43.198,8.18,39.677,7.51
1037,"Anderson, Chase",R,SI,56.0,91.2,12.69,16.86,5.068,9.05,6.482,11.58
1038,"Anderson, Ian",R,SI,6.0,94.1,11.88,16.88,1.158,19.3,0.033000000000000015,0.55
1039,"Anderson, Shaun",R,SI,12.0,93.5,10.07,11.69,0.6209999999999999,5.17,1.262,10.52
1040,"Anderson, Tanner",R,SI,26.0,91.9,16.45,3.64,1.0559999999999998,4.06,1.392,5.35
1041,"Andriese, Matt",R,SI,38.0,89.6,16.59,6.38,1.4060000000000001,3.6999999999999997,1.789,4.71
1042,"Antone, Tejay",R,SI,170.0,96.8,11.47,15.59,5.969,3.51,6.913,4.07
1043,"Arihara, Kohei",R,SI,109.0,90.2,16.02,11.49,5.934,5.44,7.375,6.77
1044,"Arrieta, Jake",R,SI,926.0,91.4,15.76,8.9,84.19100000000002,9.09,88.484,9.560000000000002
1045,"Avila, Pedro",R,SI,10.0,92.2,10.08,14.87,0.961,9.61,0.8859999999999999,8.86
1046,"Axford, John",R,SI,15.0,94.5,14.41,11.94,0.778,5.19,0.9890000000000001,6.59
1047,"Bard, Daniel",R,SI,166.0,97.3,14.55,5.39,18.151,10.93,18.426,11.1
1048,"Barlow, Joe",R,SI,7.0,94.2,9.87,18.03,-0.35400000000000004,-5.06,-0.02300000000000002,-0.33
1049,"Barlow, Scott",R,SI,3.0,96.3,15.76,12.08,-0.039,-1.3,0.05000000000000001,1.67
1050,"Barría, Jaime",R,SI,181.0,92.7,11.35,15.83,14.459999999999999,7.99,14.249,7.87
1051,"Bass, Anthony",R,SI,400.0,95.3,13.35,14.3,25.035,6.26,33.765,8.44
1052,"Bassitt, Chris",R,SI,847.0,92.7,16.48,10.16,50.584,5.97,56.831,6.71
1053,"Bauer, Trevor",R,SI,99.0,94.4,14.76,14.9,-2.692,-2.72,0.554,0.56
1054,"Bender, Anthony",R,SI,504.0,96.8,15.74,2.49,20.747,4.12,26.096,5.18
1055,"Berríos, José",R,SI,896.0,93.8,16.19,11.33,42.454,4.74,51.176,5.71
1056,"Biagini, Joe",R,SI,9.0,92.8,10.36,15.59,1.161,12.9,2.024,22.49
1057,"Bickford, Phil",R,SI,1.0,92.3,16.08,6.0,-0.004,-0.4,0.069,6.9
1058,"Bielak, Brandon",R,SI,132.0,93.2,13.53,10.96,8.873,6.72,10.977,8.32
1059,"Blackburn, Paul",R,SI,287.0,91.0,12.47,10.94,21.503,7.49,22.905,7.98
1060,"Blewett, Scott",R,SI,18.0,91.5,9.7,14.14,0.5670000000000003,3.15,1.369,7.610000000000001
1061,"Bolaños, Ronald",R,SI,37.0,94.9,13.29,10.67,0.37199999999999994,1.01,1.704,4.61
1062,"Brach, Brad",R,SI,22.0,93.7,13.7,13.78,2.2550000000000003,10.25,1.8659999999999999,8.48
1063,"Bradley, Archie",R,SI,218.0,93.9,13.83,13.42,1.387,0.64,7.635000000000001,3.5
1064,"Brennan, Brandon",R,SI,19.0,92.8,17.32,5.07,2.6660000000000004,14.03,2.324,12.23
1065,"Brice, Austin",R,SI,39.0,92.7,18.78,-1.3,5.612,14.39,5.971,15.31
1066,"Brogdon, Connor",R,SI,3.0,94.9,17.32,19.6,-0.19000000000000003,-6.330000000000001,0.08800000000000001,2.93
1067,"Brubaker, JT",R,SI,478.0,93.4,15.7,10.87,35.25,7.37,33.021,6.91
1068,"Buehler, Walker",R,SI,234.0,95.3,13.31,13.48,11.366,4.86,13.738,5.87
1069,"Bundy, Dylan",R,SI,260.0,90.7,12.33,16.37,24.551000000000002,9.44,28.925,11.12
1070,"Burnes, Corbin",R,SI,236.0,96.9,11.89,12.07,-1.3570000000000009,-0.58,3.121,1.32
1071,"Cahill, Trevor",R,SI,198.0,89.7,17.18,8.3,13.875,7.01,17.722,8.95
1072,"Campbell, Paul",R,SI,5.0,92.9,9.94,18.17,-0.24300000000000002,-4.86,0.023000000000000007,0.4600000000000001
1073,"Carlton, Drew",R,SI,42.0,89.6,13.69,11.69,5.867,13.97,5.537,13.179999999999998
1074,"Carrasco, Carlos",R,SI,95.0,92.5,15.71,6.63,9.509,10.01,7.839,8.25
1075,"Castellani, Ryan",R,SI,18.0,88.7,14.29,6.89,1.705,9.47,2.4370000000000003,13.54
1076,"Castellanos, Humberto",R,SI,243.0,90.4,15.83,3.47,18.657,7.68,18.566,7.64
1077,"Castillo, Diego",R,SI,274.0,94.6,18.19,4.5,19.215,7.01,30.245000000000005,11.04
1078,"Castillo, Luis",R,SI,752.0,97.3,17.61,4.4,69.44500000000001,9.23,78.1,10.39
1079,"Castro, Miguel",R,SI,525.0,98.0,18.12,7.0,40.929,7.8,44.369,8.45
1080,"Cessa, Luis",R,SI,100.0,93.1,14.07,11.81,4.553999999999999,4.55,8.021,8.02
1081,"Chacín, Jhoulys",R,SI,336.0,92.9,12.8,9.72,19.18,5.71,18.175,5.41
1082,"Chargois, JT",R,SI,318.0,96.3,18.05,8.46,11.196,3.5199999999999996,11.51,3.62
1083,"Chatwood, Tyler",R,SI,272.0,95.5,14.35,11.18,18.021,6.63,17.448,6.41
1084,"Chavez, Jesse",R,SI,184.0,91.2,16.19,8.36,-0.6810000000000004,-0.37,6.654000000000002,3.62
1085,"Cimber, Adam",R,SI,358.0,87.0,12.34,-8.82,23.485,6.56,35.899,10.03
1086,"Cishek, Steve",R,SI,544.0,90.2,17.52,5.02,31.994,5.88,49.607,9.12
1087,"Cisnero, José",R,SI,273.0,96.4,16.58,10.08,4.585,1.68,11.64,4.26
1088,"Civale, Aaron",R,SI,199.0,91.8,12.72,12.84,15.147,7.61,15.871,7.9799999999999995
1089,"Clippard, Tyler",R,SI,82.0,88.7,11.78,15.88,9.077,11.07,7.91,9.65
1090,"Cobb, Alex",R,SI,662.0,92.7,15.52,12.05,23.073999999999998,3.49,31.673,4.78
1091,"Cody, Kyle",R,SI,20.0,95.6,14.43,13.24,3.779,18.9,2.551,12.76
1092,"Cole, Gerrit",R,SI,25.0,97.7,16.84,14.56,3.595,14.38,0.55,2.2
1093,"Coleman, Dylan",R,SI,1.0,97.6,12.72,16.08,-0.004,-0.4,0.001,0.1
1094,"Coonrod, Sam",R,SI,383.0,97.7,16.02,10.64,28.022000000000002,7.32,24.468,6.39
1095,"Cousins, Jake",R,SI,192.0,95.5,15.3,10.67,7.1209999999999996,3.7099999999999995,14.795,7.71
1096,"Crawford, Kutter",R,SI,2.0,95.8,10.98,17.64,-0.373,-18.65,-0.248,-12.4
1097,"Crichton, Stefan",R,SI,270.0,90.9,16.84,7.9,28.296,10.48,23.803,8.82
1098,"Crick, Kyle",R,SI,7.0,92.5,15.09,5.4,0.084,1.2,0.48000000000000004,6.86
1099,"Crismatt, Nabil",R,SI,161.0,89.7,14.74,9.79,3.7079999999999997,2.3,11.177,6.940000000000001
