,player_name,p_throws,pitch_type,FF_count,SI_count,FC_count,velo,pfx_x,pfx_z,arm_angle,release_extension,RV,RV/100,xRV,xRV/100,CU_count,SL_count,KC_count,CH_count,FS_count
151,"Castellanos, Humberto",R,SI,0.0,243.0,0.0,90.4,11.96,6.82,40.24,6.09,18.657,7.68,20.534,8.45,0.0,0.0,0.0,0.0,0.0
152,"Castillo, Diego",R,FF,38.0,0.0,0.0,94.7,17.51,5.23,17.51,5.34,2.024,5.33,3.636,9.57,0.0,0.0,0.0,0.0,0.0
153,"Castillo, Diego",R,SI,0.0,274.0,0.0,94.7,17.51,5.23,17.51,5.34,19.215,7.01,35.437,12.93,0.0,0.0,0.0,0.0,0.0
154,"Castillo, Luis",R,FF,898.0,0.0,0.0,97.2,14.19,8.94,45.54,5.55,13.466,1.5,27.323999999999998,3.04,0.0,0.0,0.0,0.0,0.0
155,"Castillo, Luis",R,SI,0.0,752.0,0.0,97.2,14.19,8.94,45.54,5.55,69.44500000000001,9.23,80.926,10.76,0.0,0.0,0.0,0.0,0.0
156,"Castro, Anthony",R,FF,234.0,0.0,0.0,95.2,3.19,12.51,47.8,6.75,10.228,4.37,15.484,6.62,0.0,0.0,0.0,0.0,0.0
157,"Castro, Kervin",R,FC,0.0,0.0,1.0,94.5,0.75,16.42,23.69,6.84,-0.004,-0.4,-0.057999999999999996,-5.8,0.0,0.0,0.0,0.0,0.0
158,"Castro, Kervin",R,FF,146.0,0.0,0.0,94.5,0.75,16.42,23.69,6.84,3.3,2.26,5.869,4.02,0.0,0.0,0.0,0.0,0.0
159,"Castro, Miguel",R,SI,0.0,525.0,0.0,98.0,18.12,7.0,45.9,6.66,40.929,7.8,45.339,8.64,0.0,0.0,0.0,0.0,0.0
160,"Cease, Dylan",R,FF,1377.0,0.0,0.0,96.7,4.44,18.77,27.1,6.02,64.316,4.67,57.47,4.17,0.0,0.0,0.0,0.0,0.0
161,"Cessa, Luis",R,FF,199.0,0.0,0.0,93.5,8.95,14.09,15.37,5.84,9.783,4.92,13.224,6.65,0.0,0.0,0.0,0.0,0.0
162,"Cessa, Luis",R,SI,0.0,100.0,0.0,93.5,8.95,14.09,15.37,5.84,4.553999999999999,4.55,7.351,7.3500000000000005,0.0,0.0,0.0,0.0,0.0
163,"Chacín, Jhoulys",R,FF,107.0,0.0,0.0,92.8,10.84,10.85,22.85,5.93,6.684,6.25,6.849,6.4,0.0,0.0,0.0,0.0,0.0
164,"Chacín, Jhoulys",R,SI,0.0,336.0,0.0,92.8,10.84,10.85,22.85,5.93,19.18,5.710000000000001,22.957999999999995,6.83,0.0,0.0,0.0,0.0,0.0
165,"Chargois, JT",R,FF,35.0,0.0,0.0,96.2,17.35,8.76,38.76,6.2,-0.7500000000000001,-2.14,0.242,0.69,0.0,0.0,0.0,0.0,0.0
166,"Chargois, JT",R,SI,0.0,318.0,0.0,96.2,17.35,8.76,38.76,6.2,11.196,3.52,13.798000000000002,4.34,0.0,0.0,0.0,0.0,0.0
167,"Chatwood, Tyler",R,FC,0.0,0.0,214.0,92.9,5.73,7.25,26.75,6.15,-2.8360000000000003,-1.33,1.411,0.66,0.0,0.0,0.0,0.0,0.0
168,"Chatwood, Tyler",R,FF,47.0,0.0,0.0,92.9,5.73,7.25,26.75,6.15,7.368,15.680000000000001,4.837,10.29,0.0,0.0,0.0,0.0,0.0
169,"Chatwood, Tyler",R,SI,0.0,272.0,0.0,92.9,5.73,7.25,26.75,6.15,18.021,6.63,16.881,6.21,0.0,0.0,0.0,0.0,0.0
170,"Chavez, Jesse",R,FC,0.0,0.0,218.0,90.1,8.27,10.57,30.28,6.16,1.0710000000000002,0.48999999999999994,8.862,4.07,0.0,0.0,0.0,0.0,0.0
171,"Chavez, Jesse",R,FF,18.0,0.0,0.0,90.1,8.27,10.57,30.28,6.16,-0.27999999999999997,-1.56,0.8659999999999999,4.81,0.0,0.0,0.0,0.0,0.0
172,"Chavez, Jesse",R,SI,0.0,184.0,0.0,90.1,8.27,10.57,30.28,6.16,-0.6810000000000004,-0.37,6.647,3.6100000000000003,0.0,0.0,0.0,0.0,0.0
173,"Cimber, Adam",R,FF,330.0,0.0,0.0,87.0,12.09,-2.46,73.12,6.33,-3.834,-1.16,2.1679999999999997,0.66,0.0,0.0,0.0,0.0,0.0
174,"Cimber, Adam",R,SI,0.0,358.0,0.0,87.0,12.09,-2.46,73.12,6.33,23.485,6.56,29.712,8.3,0.0,0.0,0.0,0.0,0.0
175,"Cishek, Steve",R,FF,206.0,0.0,0.0,90.1,15.54,6.68,56.98,7.58,-11.966,-5.81,-3.751,-1.82,0.0,0.0,0.0,0.0,0.0
176,"Cishek, Steve",R,SI,0.0,544.0,0.0,90.1,15.54,6.68,56.98,7.58,31.994,5.88,41.213,7.58,0.0,0.0,0.0,0.0,0.0
177,"Cisnero, José",R,FF,432.0,0.0,0.0,96.6,12.83,13.11,29.55,6.07,8.256,1.91,13.119999999999997,3.0399999999999996,0.0,0.0,0.0,0.0,0.0
178,"Cisnero, José",R,SI,0.0,273.0,0.0,96.6,12.83,13.11,29.55,6.07,4.585,1.6799999999999997,9.327,3.42,0.0,0.0,0.0,0.0,0.0
179,"Civale, Aaron",R,FC,0.0,0.0,476.0,89.9,1.21,11.75,14.28,5.76,9.216000000000001,1.9399999999999997,18.39,3.8599999999999994,0.0,0.0,0.0,0.0,0.0
180,"Civale, Aaron",R,FF,429.0,0.0,0.0,89.9,1.21,11.75,14.28,5.76,15.221,3.55,18.611,4.34,0.0,0.0,0.0,0.0,0.0
181,"Civale, Aaron",R,SI,0.0,199.0,0.0,89.9,1.21,11.75,14.28,5.76,15.147,7.61,18.517,9.31,0.0,0.0,0.0,0.0,0.0
182,"Clarke, Taylor",R,FF,402.0,0.0,0.0,95.5,6.06,17.44,20.3,6.21,24.839000000000002,6.179999999999999,21.688999999999997,5.4,0.0,0.0,0.0,0.0,0.0
183,"Clase, Emmanuel",R,FC,0.0,0.0,722.0,100.2,-2.65,10.69,14.43,6.45,18.149,2.51,29.825,4.13,0.0,0.0,0.0,0.0,0.0
184,"Clase, Emmanuel",R,FF,9.0,0.0,0.0,100.2,-2.65,10.69,14.43,6.45,-0.029999999999999964,-0.33,0.662,7.359999999999999,0.0,0.0,0.0,0.0,0.0
185,"Clippard, Tyler",R,FF,95.0,0.0,0.0,88.8,8.58,17.56,28.64,6.18,-1.435,-1.5099999999999998,3.241,3.41,0.0,0.0,0.0,0.0,0.0
186,"Clippard, Tyler",R,SI,0.0,82.0,0.0,88.8,8.58,17.56,28.64,6.18,9.077,11.07,9.684,11.809999999999999,0.0,0.0,0.0,0.0,0.0
187,"Cobb, Alex",R,FF,74.0,0.0,0.0,92.7,15.01,12.52,34.04,5.81,-1.6340000000000001,-2.21,1.0170000000000001,1.37,0.0,0.0,0.0,0.0,0.0
188,"Cobb, Alex",R,SI,0.0,662.0,0.0,92.7,15.01,12.52,34.04,5.81,23.074,3.4900000000000007,35.829,5.41,0.0,0.0,0.0,0.0,0.0
189,"Cody, Kyle",R,FF,82.0,0.0,0.0,95.2,8.55,15.39,14.5,6.49,8.43,10.28,9.471,11.55,0.0,0.0,0.0,0.0,0.0
190,"Cody, Kyle",R,SI,0.0,20.0,0.0,95.2,8.55,15.39,14.5,6.49,3.779,18.9,2.754,13.77,0.0,0.0,0.0,0.0,0.0
191,"Cole, A.J.",R,FC,0.0,0.0,22.0,92.5,5.12,15.63,19.96,6.51,1.635,7.430000000000001,2.452,11.15,0.0,0.0,0.0,0.0,0.0
192,"Cole, A.J.",R,FF,48.0,0.0,0.0,92.5,5.12,15.63,19.96,6.51,2.185,4.55,2.242,4.67,0.0,0.0,0.0,0.0,0.0
193,"Cole, Gerrit",R,FF,1397.0,0.0,0.0,97.7,12.08,17.9,34.64,6.57,11.073,0.79,4.818999999999999,0.34,0.0,0.0,0.0,0.0,0.0
194,"Cole, Gerrit",R,SI,0.0,25.0,0.0,97.7,12.08,17.9,34.64,6.57,3.595,14.38,2.019,8.08,0.0,0.0,0.0,0.0,0.0
195,"Coleman, Dylan",R,FF,65.0,0.0,0.0,98.2,6.76,15.69,37.04,6.54,2.337,3.6,1.487,2.29,0.0,0.0,0.0,0.0,0.0
196,"Coleman, Dylan",R,SI,0.0,1.0,0.0,98.2,6.76,15.69,37.04,6.54,-0.004,-0.4,-0.009,-0.9,0.0,0.0,0.0,0.0,0.0
197,"Colomé, Alex",R,FC,0.0,0.0,777.0,90.7,-1.03,10.53,23.83,6.19,15.209999999999999,1.96,27.03,3.48,0.0,0.0,0.0,0.0,0.0
198,"Colomé, Alex",R,FF,325.0,0.0,0.0,90.7,-1.03,10.53,23.83,6.19,29.588,9.1,29.545,9.09,0.0,0.0,0.0,0.0,0.0
199,"Contreras, Roansy",R,FF,29.0,0.0,0.0,96.3,9.69,15.71,23.7,6.3,2.738,9.44,1.603,5.53,0.0,0.0,0.0,0.0,0.0
200,"Coonrod, Sam",R,FF,139.0,0.0,0.0,98.0,14.33,12.05,29.17,6.53,-5.284,-3.8,-2.96,-2.13,0.0,0.0,0.0,0.0,0.0
201,"Coonrod, Sam",R,SI,0.0,383.0,0.0,98.0,14.33,12.05,29.17,6.53,28.022000000000002,7.32,29.574,7.72,0.0,0.0,0.0,0.0,0.0
202,"Cotton, Jharel",R,FC,0.0,0.0,7.0,93.0,6.97,19.96,18.96,5.03,2.25,32.14,1.531,21.87,0.0,0.0,0.0,0.0,0.0
203,"Cotton, Jharel",R,FF,250.0,0.0,0.0,93.0,6.97,19.96,18.96,5.03,9.943,3.98,18.145,7.26,0.0,0.0,0.0,0.0,0.0
204,"Cousins, Jake",R,FF,7.0,0.0,0.0,95.5,15.13,10.75,51.28,6.85,-0.504,-7.2,0.264,3.77,0.0,0.0,0.0,0.0,0.0
205,"Cousins, Jake",R,SI,0.0,192.0,0.0,95.5,15.13,10.75,51.28,6.85,7.121000000000001,3.71,12.209,6.36,0.0,0.0,0.0,0.0,0.0
206,"Crawford, Kutter",R,FC,0.0,0.0,15.0,91.9,2.73,14.04,36.99,6.52,0.5800000000000001,3.87,0.344,2.29,0.0,0.0,0.0,0.0,0.0
207,"Crawford, Kutter",R,FF,26.0,0.0,0.0,91.9,2.73,14.04,36.99,6.52,3.35,12.88,2.494,9.59,0.0,0.0,0.0,0.0,0.0
208,"Crawford, Kutter",R,SI,0.0,2.0,0.0,91.9,2.73,14.04,36.99,6.52,-0.37300000000000005,-18.65,-0.26,-13.0,0.0,0.0,0.0,0.0,0.0
209,"Crichton, Stefan",R,FF,3.0,0.0,0.0,90.9,16.76,7.93,46.09,6.15,-0.157,-5.23,0.45099999999999996,15.03,0.0,0.0,0.0,0.0,0.0
210,"Crichton, Stefan",R,SI,0.0,270.0,0.0,90.9,16.76,7.93,46.09,6.15,28.296,10.48,29.494,10.92,0.0,0.0,0.0,0.0,0.0
211,"Crick, Kyle",R,FF,160.0,0.0,0.0,92.6,6.8,13.4,26.4,6.34,12.753000000000002,7.97,12.204,7.63,0.0,0.0,0.0,0.0,0.0
212,"Crick, Kyle",R,SI,0.0,7.0,0.0,92.6,6.8,13.4,26.4,6.34,0.084,1.2,0.393,5.61,0.0,0.0,0.0,0.0,0.0
213,"Crismatt, Nabil",R,FF,175.0,0.0,0.0,89.9,10.57,11.65,37.84,7.03,11.589,6.62,12.58,7.19,0.0,0.0,0.0,0.0,0.0
214,"Crismatt, Nabil",R,SI,0.0,161.0,0.0,89.9,10.57,11.65,37.84,7.03,3.7079999999999997,2.3,7.188000000000001,4.46,0.0,0.0,0.0,0.0,0.0
215,"Criswell, Cooper",R,SI,0.0,20.0,0.0,87.2,15.59,2.68,27.6,6.57,4.093,20.46,2.9370000000000003,14.680000000000001,0.0,0.0,0.0,0.0,0.0
216,"Crouse, Hans",R,SI,0.0,61.0,0.0,92.9,15.28,14.08,21.8,5.19,2.859,4.69,6.257,10.26,0.0,0.0,0.0,0.0,0.0
217,"Crowe, Wil",R,FF,758.0,0.0,0.0,93.5,5.29,15.58,30.23,6.4,36.92,4.87,33.113,4.37,0.0,0.0,0.0,0.0,0.0
218,"Crowe, Wil",R,SI,0.0,257.0,0.0,93.5,5.29,15.58,30.23,6.4,16.580000000000002,6.45,16.531,6.43,0.0,0.0,0.0,0.0,0.0
219,"Cueto, Johnny",R,FF,662.0,0.0,0.0,91.7,13.2,13.73,40.73,5.73,-3.386,-0.51,15.382,2.3199999999999994,0.0,0.0,0.0,0.0,0.0
220,"Cueto, Johnny",R,SI,0.0,283.0,0.0,91.7,13.2,13.73,40.73,5.73,22.637,8.0,26.864,9.490000000000002,0.0,0.0,0.0,0.0,0.0
221,"Curtiss, John",R,FC,0.0,0.0,5.0,94.9,5.95,17.11,38.52,6.51,0.30299999999999994,6.06,0.359,7.180000000000001,0.0,0.0,0.0,0.0,0.0
222,"Curtiss, John",R,FF,350.0,0.0,0.0,94.9,5.95,17.11,38.52,6.51,3.201,0.91,8.218,2.35,0.0,0.0,0.0,0.0,0.0
223,"Darvish, Yu",R,FC,0.0,0.0,940.0,90.2,1.29,9.21,29.5,6.25,76.022,8.09,74.393,7.909999999999999,0.0,0.0,0.0,0.0,0.0
224,"Darvish, Yu",R,FF,610.0,0.0,0.0,90.2,1.29,9.21,29.5,6.25,-5.113,-0.84,11.091,1.82,0.0,0.0,0.0,0.0,0.0
225,"Darvish, Yu",R,SI,0.0,229.0,0.0,90.2,1.29,9.21,29.5,6.25,0.0010000000000000564,0.0,7.233,3.16,0.0,0.0,0.0,0.0,0.0
226,"Davies, Zach",R,FC,0.0,0.0,194.0,87.8,13.26,12.74,34.36,6.13,9.906,5.11,12.699999999999998,6.55,0.0,0.0,0.0,0.0,0.0
227,"Davies, Zach",R,SI,0.0,1352.0,0.0,87.8,13.26,12.74,34.36,6.13,83.176,6.150000000000001,96.815,7.16,0.0,0.0,0.0,0.0,0.0
228,"Davis, Wade",R,FC,0.0,0.0,243.0,90.9,0.49,12.65,28.5,6.17,12.518,5.15,14.335,5.9,0.0,0.0,0.0,0.0,0.0
229,"Davis, Wade",R,FF,310.0,0.0,0.0,90.9,0.49,12.65,28.5,6.17,14.799999999999999,4.77,16.006,5.16,0.0,0.0,0.0,0.0,0.0
230,"Davis, Wade",R,SI,0.0,50.0,0.0,90.9,0.49,12.65,28.5,6.17,0.8459999999999996,1.69,3.246,6.49,0.0,0.0,0.0,0.0,0.0
231,"De Jong, Chase",R,FF,379.0,0.0,0.0,92.9,2.66,18.46,20.5,5.91,21.962,5.79,18.9,4.99,0.0,0.0,0.0,0.0,0.0
232,"De León, José",R,SI,0.0,218.0,0.0,93.0,10.52,16.16,40.2,6.72,6.6080000000000005,3.03,15.335,7.03,0.0,0.0,0.0,0.0,0.0
233,"De Los Santos, Enyel",R,FF,477.0,0.0,0.0,94.8,13.08,13.5,40.1,5.9,24.921,5.22,23.985,5.03,0.0,0.0,0.0,0.0,0.0
234,"DeSclafani, Anthony",R,FF,690.0,0.0,0.0,94.0,12.03,14.21,32.22,6.58,17.581,2.55,18.447,2.67,0.0,0.0,0.0,0.0,0.0
235,"DeSclafani, Anthony",R,SI,0.0,473.0,0.0,94.0,12.03,14.21,32.22,6.58,2.2529999999999992,0.48,14.126000000000001,2.99,0.0,0.0,0.0,0.0,0.0
236,"Devenski, Chris",R,FF,49.0,0.0,0.0,91.4,11.1,15.55,7.7,6.09,7.177,14.65,6.656,13.579999999999998,0.0,0.0,0.0,0.0,0.0
237,"Diaz, Miguel",R,FF,321.0,0.0,0.0,94.4,12.87,15.08,17.9,5.7,15.798000000000002,4.92,23.724,7.390000000000001,0.0,0.0,0.0,0.0,0.0
238,"Dickson, Brandon",R,FF,9.0,0.0,0.0,92.2,10.64,13.97,37.02,7.12,2.8760000000000003,31.96,2.407,26.74,0.0,0.0,0.0,0.0,0.0
239,"Dickson, Brandon",R,SI,0.0,11.0,0.0,92.2,10.64,13.97,37.02,7.12,1.325,12.05,1.254,11.4,0.0,0.0,0.0,0.0,0.0
240,"Diplán, Marcos",R,FF,319.0,0.0,0.0,93.7,0.84,17.29,18.3,6.99,12.344000000000001,3.87,21.788,6.83,0.0,0.0,0.0,0.0,0.0
241,"Dobnak, Randy",R,FF,6.0,0.0,0.0,91.6,16.18,-0.11,36.67,5.65,-0.555,-9.25,0.020000000000000018,0.33,0.0,0.0,0.0,0.0,0.0
242,"Dobnak, Randy",R,SI,0.0,449.0,0.0,91.6,16.18,-0.11,36.67,5.65,43.27,9.639999999999999,51.440000000000005,11.46,0.0,0.0,0.0,0.0,0.0
243,"Dolis, Rafael",R,FF,1.0,0.0,0.0,94.8,14.39,14.39,14.5,6.01,-0.004,-0.4000000000000001,0.052,5.2,0.0,0.0,0.0,0.0,0.0
244,"Dolis, Rafael",R,SI,0.0,393.0,0.0,94.8,14.39,14.39,14.5,6.01,24.993000000000002,6.36,38.117,9.7,0.0,0.0,0.0,0.0,0.0
245,"Domínguez, Seranthony",R,FF,8.0,0.0,0.0,95.2,5.33,13.42,39.62,6.09,-0.33,-4.12,0.17800000000000002,2.22,0.0,0.0,0.0,0.0,0.0
246,"Domínguez, Seranthony",R,SI,0.0,2.0,0.0,95.2,5.33,13.42,39.62,6.09,-0.007000000000000001,-0.35,0.233,11.65,0.0,0.0,0.0,0.0,0.0
247,"Doval, Camilo",R,FF,183.0,0.0,0.0,98.6,4.37,12.85,36.7,6.55,4.579000000000001,2.5,9.62,5.26,0.0,0.0,0.0,0.0,0.0
248,"Duffey, Tyler",R,FF,469.0,0.0,0.0,92.5,6.44,15.51,41.05,6.29,12.785,2.73,19.884,4.24,0.0,0.0,0.0,0.0,0.0
249,"Duffey, Tyler",R,SI,0.0,44.0,0.0,92.5,6.44,15.51,41.05,6.29,3.312,7.53,2.887,6.56,0.0,0.0,0.0,0.0,0.0
250,"Dugger, Robert",R,FF,149.0,0.0,0.0,91.3,10.11,14.22,37.23,6.09,11.624,7.8,10.226,6.86,0.0,0.0,0.0,0.0,0.0
251,"Dugger, Robert",R,SI,0.0,45.0,0.0,91.3,10.11,14.22,37.23,6.09,6.928,15.4,5.779999999999999,12.84,0.0,0.0,0.0,0.0,0.0
252,"Dunn, Justin",R,FF,450.0,0.0,0.0,93.7,9.56,18.71,21.4,6.62,28.98,6.44,23.526999999999997,5.23,0.0,0.0,0.0,0.0,0.0
253,"Dunning, Dane",R,FC,0.0,0.0,152.0,89.8,12.26,6.51,37.96,6.56,10.378,6.83,11.610000000000001,7.64,0.0,0.0,0.0,0.0,0.0
254,"Dunning, Dane",R,FF,9.0,0.0,0.0,89.8,12.26,6.51,37.96,6.56,-0.049,-0.54,0.42200000000000004,4.69,0.0,0.0,0.0,0.0,0.0
255,"Dunning, Dane",R,SI,0.0,990.0,0.0,89.8,12.26,6.51,37.96,6.56,61.831,6.25,72.669,7.34,0.0,0.0,0.0,0.0,0.0
256,"Duplantier, Jon",R,FF,76.0,0.0,0.0,91.0,11.33,14.94,27.5,7.23,6.0889999999999995,8.01,6.036,7.940000000000001,0.0,0.0,0.0,0.0,0.0
257,"Duplantier, Jon",R,SI,0.0,60.0,0.0,91.0,11.33,14.94,27.5,7.23,6.398000000000001,10.66,6.374,10.62,0.0,0.0,0.0,0.0,0.0
258,"Díaz, Edwin",R,FF,621.0,0.0,0.0,98.8,14.81,11.52,42.9,7.29,13.058,2.1,25.38,4.09,0.0,0.0,0.0,0.0,0.0
259,"Díaz, Yennsy",R,FF,287.0,0.0,0.0,95.4,8.09,14.51,47.6,6.04,11.749,4.09,20.592,7.17,0.0,0.0,0.0,0.0,0.0
260,"Edwards Jr., Carl",R,FC,0.0,0.0,1.0,94.2,-1.17,15.51,26.01,6.68,0.857,85.7,0.546,54.6,0.0,0.0,0.0,0.0,0.0
261,"Edwards Jr., Carl",R,FF,69.0,0.0,0.0,94.2,-1.17,15.51,26.01,6.68,6.931,10.04,5.069,7.35,0.0,0.0,0.0,0.0,0.0
262,"Effross, Scott",R,FF,44.0,0.0,0.0,90.7,17.56,-0.37,65.67,6.1,-0.3409999999999999,-0.77,0.9390000000000001,2.13,0.0,0.0,0.0,0.0,0.0
263,"Effross, Scott",R,SI,0.0,87.0,0.0,90.7,17.56,-0.37,65.67,6.1,4.979,5.72,8.162,9.38,0.0,0.0,0.0,0.0,0.0
264,"Eflin, Zach",R,FF,201.0,0.0,0.0,92.6,15.32,9.07,40.66,6.76,4.271999999999999,2.13,3.779,1.8799999999999997,0.0,0.0,0.0,0.0,0.0
265,"Eflin, Zach",R,SI,0.0,666.0,0.0,92.6,15.32,9.07,40.66,6.76,24.302,3.6499999999999995,41.3,6.200000000000001,0.0,0.0,0.0,0.0,0.0
266,"Eickhoff, Jerad",R,FF,174.0,0.0,0.0,90.0,11.46,15.78,29.5,6.4,23.78,13.67,20.406,11.73,0.0,0.0,0.0,0.0,0.0
267,"Elledge, Seth",R,SI,0.0,153.0,0.0,93.9,11.16,15.67,45.1,6.43,5.737000000000001,3.75,5.0840000000000005,3.32,0.0,0.0,0.0,0.0,0.0
268,"Ellis, Chris",R,FF,232.0,0.0,0.0,93.8,10.66,17.46,23.8,6.53,6.087000000000001,2.62,8.564,3.6900000000000004,0.0,0.0,0.0,0.0,0.0
269,"Eovaldi, Nathan",R,FC,0.0,0.0,367.0,95.9,9.26,13.72,37.79,6.72,23.977,6.529999999999999,22.926999999999996,6.25,0.0,0.0,0.0,0.0,0.0
270,"Eovaldi, Nathan",R,FF,1235.0,0.0,0.0,95.9,9.26,13.72,37.79,6.72,41.007999999999996,3.32,42.15,3.4100000000000006,0.0,0.0,0.0,0.0,0.0
271,"Eshelman, Thomas",R,FF,24.0,0.0,0.0,86.5,10.12,10.91,17.41,6.28,3.059,12.75,2.4979999999999998,10.410000000000002,0.0,0.0,0.0,0.0,0.0
272,"Eshelman, Thomas",R,SI,0.0,187.0,0.0,86.5,10.12,10.91,17.41,6.28,18.619,9.960000000000003,24.48,13.089999999999998,0.0,0.0,0.0,0.0,0.0
273,"Espinal, Raynel",R,FF,25.0,0.0,0.0,92.7,11.65,15.58,43.83,6.72,2.048,8.19,1.826,7.3,0.0,0.0,0.0,0.0,0.0
274,"Espinal, Raynel",R,SI,0.0,2.0,0.0,92.7,11.65,15.58,43.83,6.72,-0.17400000000000002,-8.7,-0.09799999999999999,-4.9,0.0,0.0,0.0,0.0,0.0
275,"Espino, Paolo",R,FF,957.0,0.0,0.0,89.0,3.49,19.2,23.9,6.56,45.982,4.8,65.09,6.8,0.0,0.0,0.0,0.0,0.0
276,"Estévez, Carlos",R,FF,662.0,0.0,0.0,97.1,8.49,14.4,36.0,6.38,31.230000000000004,4.72,21.617,3.2700000000000005,0.0,0.0,0.0,0.0,0.0
277,"Evans, Demarcus",R,FC,0.0,0.0,130.0,89.5,-0.58,18.91,14.68,6.3,3.291,2.53,10.997,8.46,0.0,0.0,0.0,0.0,0.0
278,"Evans, Demarcus",R,FF,315.0,0.0,0.0,89.5,-0.58,18.91,14.68,6.3,6.660000000000001,2.11,15.682,4.98,0.0,0.0,0.0,0.0,0.0
279,"Fairbanks, Pete",R,FF,446.0,0.0,0.0,97.1,-1.13,18.0,7.14,6.69,2.1630000000000003,0.48,19.902000000000005,4.46,0.0,0.0,0.0,0.0,0.0
280,"Fairbanks, Pete",R,SI,0.0,2.0,0.0,97.1,-1.13,18.0,7.14,6.69,-0.186,-9.3,0.49700000000000005,24.85,0.0,0.0,0.0,0.0,0.0
281,"Familia, Jeurys",R,FF,147.0,0.0,0.0,96.6,15.1,5.41,27.48,5.78,-4.854,-3.3000000000000003,-0.512,-0.35000000000000003,0.0,0.0,0.0,0.0,0.0
282,"Familia, Jeurys",R,SI,0.0,601.0,0.0,96.6,15.1,5.41,27.48,5.78,42.002,6.99,46.82,7.79,0.0,0.0,0.0,0.0,0.0
283,"Faria, Jake",R,FF,358.0,0.0,0.0,92.3,4.32,18.47,30.0,6.22,28.650000000000002,8.0,26.472,7.39,0.0,0.0,0.0,0.0,0.0
284,"Faria, Jake",R,SI,0.0,1.0,0.0,92.3,4.32,18.47,30.0,6.22,-0.004,-0.39999999999999997,0.05800000000000001,5.8,0.0,0.0,0.0,0.0,0.0
285,"Farmer, Buck",R,FF,346.0,0.0,0.0,94.0,11.77,15.6,20.3,6.02,17.087,4.94,21.806,6.299999999999999,0.0,0.0,0.0,0.0,0.0
286,"Farrell, Luke",R,FF,190.0,0.0,0.0,91.3,3.62,18.59,20.99,6.31,12.129000000000001,6.38,14.082,7.41,0.0,0.0,0.0,0.0,0.0
287,"Farrell, Luke",R,SI,0.0,1.0,0.0,91.3,3.62,18.59,20.99,6.31,-0.004,-0.4,0.04,4.0,0.0,0.0,0.0,0.0,0.0
288,"Fedde, Erick",R,FC,0.0,0.0,554.0,92.3,5.32,8.81,27.16,6.74,5.7669999999999995,1.04,6.6450000000000005,1.2,0.0,0.0,0.0,0.0,0.0
289,"Fedde, Erick",R,FF,48.0,0.0,0.0,92.3,5.32,8.81,27.16,6.74,5.006,10.43,5.466,11.39,0.0,0.0,0.0,0.0,0.0
290,"Fedde, Erick",R,SI,0.0,997.0,0.0,92.3,5.32,8.81,27.16,6.74,68.19500000000001,6.84,82.505,8.28,0.0,0.0,0.0,0.0,0.0
291,"Feliz, Michael",R,FF,215.0,0.0,0.0,93.8,3.43,18.87,25.6,6.83,12.777000000000001,5.94,14.139999999999999,6.58,0.0,0.0,0.0,0.0,0.0
292,"Feliz, Neftalí",R,FF,47.0,0.0,0.0,95.0,11.83,16.73,22.6,6.23,2.3209999999999997,4.94,3.061,6.51,0.0,0.0,0.0,0.0,0.0
293,"Feltner, Ryan",R,FC,0.0,0.0,1.0,92.3,5.15,12.58,35.6,6.45,-0.004,-0.4,0.035,3.5,0.0,0.0,0.0,0.0,0.0
294,"Feltner, Ryan",R,FF,76.0,0.0,0.0,92.3,5.15,12.58,35.6,6.45,7.918,10.42,6.526,8.59,0.0,0.0,0.0,0.0,0.0
295,"Fernández, Julian",R,FF,99.0,0.0,0.0,99.0,7.06,13.83,37.1,6.52,6.579000000000001,6.65,6.0840000000000005,6.15,0.0,0.0,0.0,0.0,0.0
296,"Fernández, Junior",R,FF,2.0,0.0,0.0,97.7,11.46,14.18,29.08,6.64,-0.34,-17.0,-0.239,-11.950000000000001,0.0,0.0,0.0,0.0,0.0
297,"Fernández, Junior",R,SI,0.0,175.0,0.0,97.7,11.46,14.18,29.08,6.64,18.236,10.42,10.129,5.789999999999999,0.0,0.0,0.0,0.0,0.0
298,"Feyereisen, J.P.",R,FF,500.0,0.0,0.0,93.1,5.44,20.9,14.73,6.03,10.716000000000003,2.14,27.451,5.49,0.0,0.0,0.0,0.0,0.0
299,"Feyereisen, J.P.",R,SI,0.0,1.0,0.0,93.1,5.44,20.9,14.73,6.03,-0.004,-0.4,0.013,1.3,0.0,0.0,0.0,0.0,0.0
300,"Fiers, Mike",R,FF,35.0,0.0,0.0,86.9,12.92,17.08,22.62,5.67,1.559,4.45,3.061,8.75,0.0,0.0,0.0,0.0,0.0
301,"Fiers, Mike",R,SI,0.0,50.0,0.0,86.9,12.92,17.08,22.62,5.67,4.952,9.9,5.1690000000000005,10.34,0.0,0.0,0.0,0.0,0.0
302,"Finnegan, Kyle",R,SI,0.0,827.0,0.0,95.6,11.63,15.44,34.1,6.66,21.437,2.59,30.067,3.64,0.0,0.0,0.0,0.0,0.0
303,"Flaa, Jay",R,FF,37.0,0.0,0.0,91.6,6.56,20.61,16.79,5.82,5.87,15.86,5.058,13.67,0.0,0.0,0.0,0.0,0.0
304,"Flaa, Jay",R,SI,0.0,5.0,0.0,91.6,6.56,20.61,16.79,5.82,-0.128,-2.56,0.365,7.299999999999999,0.0,0.0,0.0,0.0,0.0
